activity	time	p	p_peak	p_smooth
Doing yoga	1225.0	1.6555947626335364e-4	0.3877983634222738	0.4139510519886109
Playing billiards	1225.0	7.809012125170274e-4	0.9525851835917934	0.9530474162791185
Fishing	1225.0	7.432517148442808e-4	0.4446749322757361	0.45067349099832565
Dancing	1225.0	5.941556481580311e-4	0.7970254850941364	0.8183208361727687
Playing football	1225.0	2.4478856410587097e-4	0.2532261429873567	0.25471420857075183
Vehicle touring/racing	1225.0	1.9115186284484592e-4	0.4766001610144504	0.4795024717979995
Softball	1225.0	4.599822616712542e-4	0.7724386558027136	0.7674590288312029
Playing soccer	1225.0	3.524806977160689e-4	0.437865989172722	0.45326491208774655
Doing aerobics	1225.0	1.2524239514039094e-4	0.20475759350215103	0.19286652458193565
Hunting	1225.0	8.712157920324249e-5	0.08016108413048229	0.08194991661892234
Participating in martial arts	1225.0	1.6982315498705302e-4	0.5573537751857526	0.5587013844052403
Bowling	1225.0	0.0011244642569338329	0.9121963132363289	0.931822239988478
Rollerblading	1225.0	1.5453679421859536e-4	0.4853201884234268	0.490142698226792
Golfing	1225.0	2.97408931430875e-4	0.1268405193225599	0.12689031181569052
Playing volleyball	1225.0	3.0321220824776644e-4	0.638457816261838	0.6439817773487605
Boating	1225.0	1.3784050572065353e-4	0.2046571792206115	0.21154680112485114
Playing baseball	1225.0	1.596223319578136e-4	0.3419132548565918	0.3418727524555463
Running	1230.0	4.871635881433756e-4	0.33238430743178005	0.3269343403583652
Playing racquet sports	1230.0	2.465284844876929e-4	0.5136478184063609	0.4850518636817766
Weightlifting/strength training	1230.0	9.082771053355367e-4	0.5675507139493106	0.5420506227272232
Hiking	1230.0	5.555422768377343e-5	0.10982184632239794	0.1001856528193017
Biking	1230.0	2.7869126789808264e-4	0.33585699109788236	0.3209994238979086
Walking	1230.0	0.0025127523869068126	0.5434698944080715	0.4929329114710547
Using cardiovascular equipment	1230.0	5.171821238654445e-4	0.3880468744872322	0.39288442058675405
Participating in water sports	1230.0	8.210468830749614e-4	0.25628816077436073	0.2330340836169604
Playing basketball	1230.0	0.0010452794472237993	0.5001676962040086	0.47114297657263315
Working out, unspecified	1230.0	0.001588744227561645	0.45699289388453435	0.42937874328457887
Skiing, ice skating, snowboarding	1230.0	9.643858407044113e-5	0.19971207150780593	0.18861336430556197
Doing yoga	1230.0	1.939491707133164e-4	0.4542969855140791	0.40011559840601046
Playing billiards	1230.0	7.782322964818365e-4	0.9493294966615878	0.9274281523858533
Fishing	1230.0	7.655884566326662e-4	0.45803862716353316	0.42740724085778575
Dancing	1230.0	6.492671103121239e-4	0.8709543284768217	0.8253064155721054
Playing football	1230.0	2.4478856410587097e-4	0.2532261429873567	0.2569344819163602
Vehicle touring/racing	1230.0	1.9464398574918504e-4	0.48530709336509764	0.4693408378367905
Softball	1230.0	4.499786605162937e-4	0.7556398162099671	0.712892852885853
Playing soccer	1230.0	3.4876805683188404e-4	0.43325399429263306	0.41802987621143445
Doing aerobics	1230.0	1.3799624160793216e-4	0.2256087350637791	0.2030052736795168
Hunting	1230.0	9.295405688290882e-5	0.08552758159580245	0.08188650144922904
Participating in martial arts	1230.0	1.6772283925396567e-4	0.5504606109231553	0.5301236617902305
Bowling	1230.0	0.001182574796959165	0.95933718058219	0.9202105791994585
Rollerblading	1230.0	1.5453679421859536e-4	0.4853201884234268	0.4632345986694551
Golfing	1230.0	2.9775918383257637e-4	0.12698989680195177	0.11388505935635584
Playing volleyball	1230.0	3.110824186051893e-4	0.6550296995226055	0.6199983051914024
Boating	1230.0	1.3959262505532948e-4	0.20725861918789787	0.19303453460013628
Playing baseball	1230.0	1.596223319578136e-4	0.3419132548565918	0.33461536803120967
Running	1235.0	4.67533242549175e-4	0.3189908211701291	0.32635031039068946
Playing racquet sports	1235.0	2.030048279903062e-4	0.42296527007768475	0.4615420689818097
Weightlifting/strength training	1235.0	7.878741751411116e-4	0.49231511834526787	0.5086650218297771
Hiking	1235.0	4.805968677256535e-5	0.0950063344428579	0.09994483840270457
Biking	1235.0	2.360522184432138e-4	0.28447173256002567	0.30166777777337384
Walking	1235.0	0.0020220535475264905	0.43733924348768016	0.4665820956432234
Using cardiovascular equipment	1235.0	5.05664185465226e-4	0.3794048511254501	0.3947822171882187
Participating in water sports	1235.0	6.631795065605021e-4	0.20701017140834985	0.22445467273532627
Playing basketball	1235.0	8.154141498443319e-4	0.3901768257885477	0.42422160063722797
Working out, unspecified	1235.0	0.0013550322875504866	0.38976703465042184	0.4068490837912097
Skiing, ice skating, snowboarding	1235.0	8.336494002415328e-5	0.17263821346844768	0.18166283281490045
Doing yoga	1235.0	1.5294526076274045e-4	0.35825144628167843	0.39577144504222456
Playing billiards	1235.0	7.217011539646423e-4	0.8803697769041786	0.9128023222635636
Fishing	1235.0	6.343287479760758e-4	0.37950816313408803	0.39781087482815436
Dancing	1235.0	6.02291628750384e-4	0.8079394331453579	0.8258024233439744
Playing football	1235.0	2.5554289165206754e-4	0.2643511597743673	0.25985439396395743
Vehicle touring/racing	1235.0	1.7892516579276295e-4	0.44611525913082345	0.4698999064304374
Softball	1235.0	3.636084324906051e-4	0.610600086644878	0.652217303446673
Playing soccer	1235.0	3.082893192692749e-4	0.38296964516894816	0.3997310948768431
Doing aerobics	1235.0	1.092730674608712e-4	0.17864949247262016	0.18661320680798124
Hunting	1235.0	8.691481441996705e-5	0.0799708386214024	0.08182308627953576
Participating in martial arts	1235.0	1.4703279639426036e-4	0.4825565992617837	0.4992799538880189
Bowling	1235.0	0.0010959912702191306	0.8890982437798565	0.9164273385495711
Rollerblading	1235.0	1.334391581398667e-4	0.4190634191615119	0.44114900891548353
Golfing	1235.0	2.0592685005236847e-4	0.08782476194455587	0.09857029530465827
Playing volleyball	1235.0	2.690419872759599e-4	0.5665073997897638	0.5981207724845059
Boating	1235.0	1.126041692419881e-4	0.16718780539189945	0.1796722535913926
Playing baseball	1235.0	1.49401268308904e-4	0.3200195943804456	0.3286896024814145
Running	1240.0	4.8026250385061457e-4	0.3276758025701592	0.33146151662535694
Playing racquet sports	1240.0	2.1502669955372362e-4	0.4480131184613837	0.4351441031757173
Weightlifting/strength training	1240.0	7.459677174791045e-4	0.46612923319475275	0.4829778893698877
Hiking	1240.0	4.805968677256535e-5	0.0950063344428579	0.0950063344428579
Biking	1240.0	2.362205641330009e-4	0.2846746096622135	0.2820754269849273
Walking	1240.0	0.0019369708092947116	0.41893714903391843	0.418855883499384
Using cardiovascular equipment	1240.0	5.556303050178624e-4	0.41689492595197375	0.3934657253504453
Participating in water sports	1240.0	6.729681785896305e-4	0.21006568602326828	0.20569288370355224
Playing basketball	1240.0	7.989950848271336e-4	0.38232027991912754	0.3843726881615817
Working out, unspecified	1240.0	0.0012994785245954124	0.3737873228386729	0.3793840235596606
Skiing, ice skating, snowboarding	1240.0	8.336494002415328e-5	0.17263821346844768	0.17263821346844768
Doing yoga	1240.0	1.599956382726328e-4	0.3747659033309162	0.3514629809114276
Playing billiards	1240.0	7.449317412089631e-4	0.9087076932249245	0.9095873567223313
Fishing	1240.0	5.948452169193502e-4	0.3558858341868419	0.36513153781630914
Dancing	1240.0	5.952649194098208e-4	0.7985135084097433	0.8134820111373635
Playing football	1240.0	2.532564229416284e-4	0.26198587913014826	0.2627743060115546
Vehicle touring/racing	1240.0	1.918245462294225e-4	0.47827736679539107	0.4550101305023537
Softball	1240.0	3.515865609271877e-4	0.5904120074851739	0.5929963812460414
Playing soccer	1240.0	3.082893192692749e-4	0.38296964516894816	0.3842276611413224
Doing aerobics	1240.0	9.51631924913669e-5	0.1555813928875445	0.16192879805724955
Hunting	1240.0	8.691481441996705e-5	0.0799708386214024	0.0799708386214024
Participating in martial arts	1240.0	1.416293433328286e-4	0.4648226514791176	0.477088100269279
Bowling	1240.0	0.001110473456408392	0.9008465912866671	0.8945153652920895
Rollerblading	1240.0	1.334391581398667e-4	0.4190634191615119	0.4211892942546532
Golfing	1240.0	1.8968118868610266e-4	0.08089622716746718	0.0817086899495608
Playing volleyball	1240.0	2.7204240422573986e-4	0.5728252181411483	0.5861785674125747
Boating	1240.0	1.1084125391564462e-4	0.16457033619438055	0.16849132025243344
Playing baseball	1240.0	1.5132299431361797e-4	0.32413595820720614	0.31338666771004015
Running	1245.0	5.096375152814594e-4	0.34771792613578256	0.3308811529640245
Playing racquet sports	1245.0	2.0851887788257703e-4	0.4344539209880834	0.3967022433080332
Weightlifting/strength training	1245.0	7.849522618901497e-4	0.49048931656964256	0.4879033334893929
Hiking	1245.0	4.805968677256535e-5	0.0950063344428579	0.09179390758330104
Biking	1245.0	2.2991857094316201e-4	0.2770799387325428	0.26562158621870724
Walking	1245.0	0.0018507608687948272	0.4002912579765534	0.39288962275181266
Using cardiovascular equipment	1245.0	5.119183316062425e-4	0.3840973989739121	0.398294499758185
Participating in water sports	1245.0	6.407306129955541e-4	0.20000279367903862	0.19651809956165764
Playing basketball	1245.0	7.954437449915015e-4	0.38062095877707	0.3677816382562358
Working out, unspecified	1245.0	0.0013022958616039145	0.37459771318988716	0.3641869882787878
Skiing, ice skating, snowboarding	1245.0	8.336494002415328e-5	0.17263821346844768	0.17263821346844768
Doing yoga	1245.0	1.372004568910728e-4	0.32137159312168806	0.33070003243206963
Playing billiards	1245.0	7.703256949539314e-4	0.9396846000378906	0.9291838994979446
Fishing	1245.0	6.017228673376513e-4	0.36000061612799755	0.3387410043692951
Dancing	1245.0	6.217137535985867e-4	0.8339930918569896	0.8213282647084529
Playing football	1245.0	2.532564229416284e-4	0.26198587913014826	0.26198587913014826
Vehicle touring/racing	1245.0	1.7672828635073744e-4	0.4406377655808466	0.43981894895028545
Softball	1245.0	3.4418162332453526e-4	0.5779770496080726	0.5610166906462243
Playing soccer	1245.0	3.1132741557256304e-4	0.3867436930860707	0.38186635044185896
Doing aerobics	1245.0	9.270071305113282e-5	0.15155550881158397	0.15163916739739638
Hunting	1245.0	8.691481441996705e-5	0.0799708386214024	0.07863791864494285
Participating in martial arts	1245.0	1.4743756929976512e-4	0.48388505006693555	0.4713925524192389
Bowling	1245.0	0.0011015421386287051	0.8936012608097449	0.8863234959104473
Rollerblading	1245.0	0.00013546993655980281	0.4254410444409357	0.41382744906914093
Golfing	1245.0	1.791505864146835e-4	0.07640508073665939	0.07376048950740222
Playing volleyball	1245.0	2.9406787694411776e-4	0.6192030843068119	0.5804388457754518
Boating	1245.0	1.1700091077869928e-4	0.17371581917102027	0.169722833212653
Playing baseball	1245.0	1.381897893525588e-4	0.2960044505424688	0.30538161976404793
Running	1250.0	4.649813888302012e-4	0.3172497301861316	0.32040930234178244
Playing racquet sports	1250.0	1.476535944341799e-4	0.3076396904746325	0.3525608101409287
Weightlifting/strength training	1250.0	8.11521408863501e-4	0.5070914507037834	0.4927791767032468
Hiking	1250.0	4.3184594088836914e-5	0.08536905386418735	0.08858148072374421
Biking	1250.0	1.950924480664708e-4	0.23511021026136553	0.24201267347896627
Walking	1250.0	0.0016618857571271582	0.3594404612449662	0.35997163253423214
Using cardiovascular equipment	1250.0	5.249713050535122e-4	0.39389117434866905	0.39003634172017615
Participating in water sports	1250.0	5.750022622450275e-4	0.17948581898266605	0.1864403032644164
Playing basketball	1250.0	7.113953361212106e-4	0.34040367607250976	0.3503502035530375
Working out, unspecified	1250.0	0.0011965339668875117	0.34417592880780357	0.3530407646505657
Skiing, ice skating, snowboarding	1250.0	8.336494002415328e-5	0.17263821346844768	0.15973602574587586
Doing yoga	1250.0	1.2635281066375128e-4	0.29596260084360465	0.304408087556389
Playing billiards	1250.0	7.698951557553816e-4	0.9391594052310185	0.9382957161529757
Fishing	1250.0	5.01997412320849e-4	0.3003365627930458	0.32387934708426064
Dancing	1250.0	6.198389818651676e-4	0.8314781938586258	0.8333440817235066
Playing football	1250.0	2.532564229416284e-4	0.26198587913014826	0.26198587913014826
Vehicle touring/racing	1250.0	1.60646808649673e-4	0.4005417144746187	0.41252542372676165
Softball	1250.0	3.0647733101421315e-4	0.5146610148454263	0.5299702689126707
Playing soccer	1250.0	3.0258677696099617e-4	0.3758857130705581	0.3772922655516318
Doing aerobics	1250.0	9.039174589069259e-5	0.14778060049306074	0.14735764070980809
Hunting	1250.0	8.256883677157293e-5	0.07597207869202373	0.0734563865543622
Participating in martial arts	1250.0	1.4182657398219625e-4	0.4654699557116634	0.4716083204967541
Bowling	1250.0	0.0010656969217873338	0.86452263563493	0.8747113923686607
Rollerblading	1250.0	1.2640663003796496e-4	0.3969778836049752	0.40646560388362873
Golfing	1250.0	1.5001729182304423e-4	0.06398016061808008	0.06682034516439067
Playing volleyball	1250.0	2.608643741526249e-4	0.5492882348783951	0.5725931846878675
Boating	1250.0	1.1509251150124325e-4	0.1708823442725581	0.17182683590537884
Playing baseball	1250.0	1.381897893525588e-4	0.2960044505424688	0.29142788786395624
Running	1255.0	4.342178722939946e-4	0.29626025070343315	0.31384739590390837
Playing racquet sports	1255.0	1.5146882839077097e-4	0.31558881896007013	0.31102035530097466
Weightlifting/strength training	1255.0	7.69376815476e-4	0.4807567628363144	0.4985837216955325
Hiking	1255.0	4.3184594088836914e-5	0.08536905386418735	0.08536905386418735
Biking	1255.0	1.7744914058491064e-4	0.21384787144299053	0.2173961900391205
Walking	1255.0	0.0014803783135052772	0.3201831783811768	0.34689960718764407
Using cardiovascular equipment	1255.0	5.226113168946551e-4	0.39212045183794736	0.4046470814977141
Participating in water sports	1255.0	5.761122425239866e-4	0.17983229713154453	0.17983122759391404
Playing basketball	1255.0	6.897074164961206e-4	0.3300259758095327	0.33345453198276825
Working out, unspecified	1255.0	0.0011832283682882332	0.34034865195400654	0.3640796078283113
Skiing, ice skating, snowboarding	1255.0	6.467400102409555e-5	0.1339316503007322	0.14683383802330405
Doing yoga	1255.0	1.263218451306323e-4	0.29589006870387413	0.31109579488801575
Playing billiards	1255.0	7.673405361284393e-4	0.9360431431900181	0.9564832997978249
Fishing	1255.0	5.203236858359624e-4	0.3113008623317384	0.3080129733242147
Dancing	1255.0	6.221370797619494e-4	0.8345609594549045	0.8577077560645284
Playing football	1255.0	2.532564229416284e-4	0.26198587913014826	0.2584456323295767
Vehicle touring/racing	1255.0	1.5898438827201982e-4	0.39639679112481957	0.3977784322414193
Softball	1255.0	2.961227263099558e-4	0.49727274228451324	0.4996926431259144
Playing soccer	1255.0	2.972429488724835e-4	0.36924739049826677	0.3764012641515828
Doing aerobics	1255.0	8.730665372218911e-5	0.14273681282477954	0.14375897344507482
Hunting	1255.0	7.002045988421023e-5	0.06442624234966042	0.06827485446378152
Participating in martial arts	1255.0	1.4182657398219625e-4	0.4654699557116634	0.4437948820079273
Bowling	1255.0	0.0010675307415856528	0.866010280661307	0.8679167322192106
Rollerblading	1255.0	1.2640663003796496e-4	0.3969778836049752	0.41038945223999224
Golfing	1255.0	1.408625401015258e-4	0.06007579413843256	0.056615955123651564
Playing volleyball	1255.0	2.608643741526249e-4	0.5492882348783951	0.5435189496612463
Boating	1255.0	1.1509251150124325e-4	0.1708823442725581	0.16967212935562967
Playing baseball	1255.0	1.317800793160028e-4	0.28227476250693107	0.28685132518544365
Running	1260.0	0.00048078487259773143	0.3280322068221604	0.3014881877335393
Playing racquet sports	1260.0	1.4870607418920214e-4	0.30983255646822133	0.29546280635516764
Weightlifting/strength training	1260.0	8.1282009040558e-4	0.5079029515464997	0.49617309874540066
Hiking	1260.0	4.3184594088836914e-5	0.08536905386418735	0.08424392081484666
Biking	1260.0	1.6863892666405837e-4	0.20323048841300548	0.20050601790234346
Walking	1260.0	0.001669443946389469	0.3610751819367892	0.31311265781651487
Using cardiovascular equipment	1260.0	5.703371510288511e-4	0.4279296183065261	0.38902135484062916
Participating in water sports	1260.0	5.772119436640047e-4	0.1801755666675315	0.16347523552648924
Playing basketball	1260.0	6.895150832237745e-4	0.32993394406626225	0.29939812368283514
Working out, unspecified	1260.0	0.0014174260875590209	0.40771424272312373	0.36210556998566273
Skiing, ice skating, snowboarding	1260.0	6.467400102409555e-5	0.1339316503007322	0.13267318060205677
Doing yoga	1260.0	1.4576583592044025e-4	0.3414347151165684	0.2834455852536953
Playing billiards	1260.0	8.150546274388937e-4	0.994247350972438	0.962803180439915
Fishing	1260.0	5.221633375582531e-4	0.3124014948478598	0.2842137011884423
Dancing	1260.0	6.762006488999003e-4	0.9070841148800548	0.854306396209771
